AnimalID,BirthDate,BirthFarm,DeathDate,DeathFarm,Species
A000003084,01/05/2012,F000000016,01/04/2012,F000000002,CATTLE
A000003085,01/05/2012,F000000016,01/04/2012,F000000002,CATTLE
A000003086,01/05/2012,F000000016,01/04/2012,F000000002,CATTLE
A000003026,01/05/2012,F000000004,01/04/2012,F000000004,CATTLE
A000003027,01/05/2012,F000000004,01/04/2012,F000000004,CATTLE
A000003028,01/05/2012,F000000004,01/04/2012,F000000004,CATTLE
A000003029,01/05/2012,F000000004,01/04/2012,F000000004,CATTLE
A000003030,01/05/2012,F000000004,01/04/2012,F000000004,CATTLE
A000003017,01/05/2012,F000000003,01/04/2012,F000000004,CATTLE
A000003018,01/05/2012,F000000003,01/04/2012,F000000004,CATTLE
A000003019,01/05/2012,F000000003,01/04/2012,F000000004,CATTLE
A000003020,01/05/2012,F000000003,01/04/2012,F000000004,CATTLE
A000003021,01/05/2012,F000000003,01/04/2012,F000000004,CATTLE
A000003091,01/05/2012,F000000017,01/04/2012,F000000004,CATTLE
A000003092,01/05/2012,F000000017,01/04/2012,F000000004,CATTLE
A000003093,01/05/2012,F000000017,01/04/2012,F000000004,CATTLE
A000003094,01/05/2012,F000000017,01/04/2012,F000000004,CATTLE
A000003095,01/05/2012,F000000017,01/04/2012,F000000004,CATTLE
A000003096,01/05/2012,F000000017,01/04/2012,F000000004,CATTLE
A000003022,01/05/2012,F000000003,01/04/2012,F000000004,CATTLE
A000003023,01/05/2012,F000000003,01/04/2012,F000000004,CATTLE
A000003024,01/05/2012,F000000003,01/04/2012,F000000004,CATTLE
A000003025,01/05/2012,F000000003,01/04/2012,F000000004,CATTLE
A000003060,01/05/2012,F000000012,01/04/2012,F000000005,CATTLE
A000003061,01/05/2012,F000000012,01/04/2012,F000000005,CATTLE
A000003062,01/05/2012,F000000012,01/04/2012,F000000005,CATTLE
A000003033,01/05/2012,F000000006,01/04/2012,F000000006,CATTLE
A000003034,01/05/2012,F000000006,01/04/2012,F000000006,CATTLE
A000003035,01/05/2012,F000000006,01/04/2012,F000000006,CATTLE
A000003036,01/05/2012,F000000006,01/04/2012,F000000006,CATTLE
A000003037,01/05/2012,F000000006,01/04/2012,F000000006,CATTLE
A000003038,01/05/2012,F000000006,01/04/2012,F000000006,CATTLE
A000003039,01/05/2012,F000000006,01/04/2012,F000000006,CATTLE
A000003040,01/05/2012,F000000006,01/04/2012,F000000006,CATTLE
A000003063,01/05/2012,F000000012,01/04/2012,F000000006,CATTLE
A000003064,01/05/2012,F000000012,01/04/2012,F000000006,CATTLE
A000003065,01/05/2012,F000000012,01/04/2012,F000000006,CATTLE
A000003066,01/05/2012,F000000012,01/04/2012,F000000006,CATTLE
A000003067,01/05/2012,F000000012,01/04/2012,F000000006,CATTLE
A000003068,01/05/2012,F000000012,01/04/2012,F000000006,CATTLE
A000003031,01/05/2012,F000000005,01/04/2012,F000000006,CATTLE
A000003032,01/05/2012,F000000005,01/04/2012,F000000006,CATTLE
A000003042,01/05/2012,F000000008,01/04/2012,F000000008,CATTLE
A000003043,01/05/2012,F000000008,01/04/2012,F000000008,CATTLE
A000003044,01/05/2012,F000000008,01/04/2012,F000000008,CATTLE
A000003045,01/05/2012,F000000008,01/04/2012,F000000008,CATTLE
A000003046,01/05/2012,F000000008,01/04/2012,F000000008,CATTLE
A000003047,01/05/2012,F000000008,01/04/2012,F000000008,CATTLE
A000003048,01/05/2012,F000000008,01/04/2012,F000000008,CATTLE
A000003041,01/05/2012,F000000007,01/04/2012,F000000008,CATTLE
A000003049,01/05/2012,F000000009,01/04/2012,F000000009,CATTLE
A000003050,01/05/2012,F000000009,01/04/2012,F000000009,CATTLE
A000003051,01/05/2012,F000000010,01/04/2012,F000000010,CATTLE
A000003052,01/05/2012,F000000010,01/04/2012,F000000010,CATTLE
A000003053,01/05/2012,F000000010,01/04/2012,F000000010,CATTLE
A000003054,01/05/2012,F000000010,01/04/2012,F000000010,CATTLE
A000003055,01/05/2012,F000000010,01/04/2012,F000000010,CATTLE
A000003056,01/05/2012,F000000010,01/04/2012,F000000010,CATTLE
A000003087,01/05/2012,F000000016,01/04/2012,F000000010,CATTLE
A000003088,01/05/2012,F000000016,01/04/2012,F000000010,CATTLE
A000003089,01/05/2012,F000000016,01/04/2012,F000000010,CATTLE
A000003090,01/05/2012,F000000016,01/04/2012,F000000010,CATTLE
A000003097,01/05/2012,F000000017,01/04/2012,F000000010,CATTLE
A000003057,01/05/2012,F000000011,01/04/2012,F000000011,CATTLE
A000003058,01/05/2012,F000000011,01/04/2012,F000000011,CATTLE
A000003059,01/05/2012,F000000011,01/04/2012,F000000011,CATTLE
A000003069,01/05/2012,F000000013,01/04/2012,F000000013,CATTLE
A000003070,01/05/2012,F000000013,01/04/2012,F000000013,CATTLE
A000003071,01/05/2012,F000000013,01/04/2012,F000000013,CATTLE
A000003072,01/05/2012,F000000013,01/04/2012,F000000013,CATTLE
A000003073,01/05/2012,F000000013,01/04/2012,F000000013,CATTLE
A000003074,01/05/2012,F000000013,01/04/2012,F000000013,CATTLE
A000003075,01/05/2012,F000000013,01/04/2012,F000000013,CATTLE
A000003076,01/05/2012,F000000013,01/04/2012,F000000013,CATTLE
A000003077,01/05/2012,F000000013,01/04/2012,F000000013,CATTLE
A000003078,01/05/2012,F000000015,01/04/2012,F000000015,CATTLE
A000003079,01/05/2012,F000000015,01/04/2012,F000000015,CATTLE
A000003080,01/05/2012,F000000015,01/04/2012,F000000015,CATTLE
A000003081,01/05/2012,F000000015,01/04/2012,F000000015,CATTLE
A000003082,01/05/2012,F000000015,01/04/2012,F000000015,CATTLE
A000003083,01/05/2012,F000000015,01/04/2012,F000000015,CATTLE
A000003098,01/05/2012,F000000018,01/04/2012,F000000018,CATTLE
A000003099,01/05/2012,F000000018,01/04/2012,F000000018,CATTLE
A000003100,01/05/2012,F000000018,01/04/2012,F000000018,CATTLE
A000003101,01/05/2012,F000000018,01/04/2012,F000000018,CATTLE
A000003102,01/05/2012,F000000019,01/04/2012,F000000019,CATTLE
A000003103,01/05/2012,F000000019,01/04/2012,F000000019,CATTLE
A000003104,01/05/2012,F000000020,01/04/2012,F000000020,CATTLE
A000003105,01/05/2012,F000000020,01/04/2012,F000000020,CATTLE
A000003106,01/06/2012,F000000001,01/05/2012,F000000001,CATTLE
A000003107,01/06/2012,F000000002,01/05/2012,F000000002,CATTLE
A000003108,01/06/2012,F000000002,01/05/2012,F000000002,CATTLE
A000003109,01/06/2012,F000000002,01/05/2012,F000000002,CATTLE
A000003110,01/06/2012,F000000002,01/05/2012,F000000002,CATTLE
A000003111,01/06/2012,F000000002,01/05/2012,F000000002,CATTLE
A000003112,01/06/2012,F000000002,01/05/2012,F000000002,CATTLE
A000003113,01/06/2012,F000000002,01/05/2012,F000000002,CATTLE
A000003114,01/06/2012,F000000002,01/05/2012,F000000002,CATTLE
A000003120,01/06/2012,F000000004,01/05/2012,F000000004,CATTLE
A000003121,01/06/2012,F000000004,01/05/2012,F000000004,CATTLE
A000003122,01/06/2012,F000000004,01/05/2012,F000000004,CATTLE
A000003123,01/06/2012,F000000004,01/05/2012,F000000004,CATTLE
A000003124,01/06/2012,F000000004,01/05/2012,F000000004,CATTLE
A000003125,01/06/2012,F000000004,01/05/2012,F000000004,CATTLE
A000003126,01/06/2012,F000000004,01/05/2012,F000000004,CATTLE
A000003115,01/06/2012,F000000003,01/05/2012,F000000004,CATTLE
A000003116,01/06/2012,F000000003,01/05/2012,F000000004,CATTLE
A000003117,01/06/2012,F000000003,01/05/2012,F000000004,CATTLE
A000003118,01/06/2012,F000000003,01/05/2012,F000000004,CATTLE
A000003119,01/06/2012,F000000003,01/05/2012,F000000004,CATTLE
A000003133,01/06/2012,F000000006,01/05/2012,F000000006,CATTLE
A000003134,01/06/2012,F000000006,01/05/2012,F000000006,CATTLE
A000003135,01/06/2012,F000000006,01/05/2012,F000000006,CATTLE
A000003136,01/06/2012,F000000006,01/05/2012,F000000006,CATTLE
A000003137,01/06/2012,F000000006,01/05/2012,F000000006,CATTLE
A000003138,01/06/2012,F000000006,01/05/2012,F000000006,CATTLE
A000003139,01/06/2012,F000000006,01/05/2012,F000000006,CATTLE
A000003140,01/06/2012,F000000006,01/05/2012,F000000006,CATTLE
A000003141,01/06/2012,F000000006,01/05/2012,F000000006,CATTLE
A000003160,01/06/2012,F000000012,01/05/2012,F000000006,CATTLE
A000003161,01/06/2012,F000000012,01/05/2012,F000000006,CATTLE
A000003162,01/06/2012,F000000012,01/05/2012,F000000006,CATTLE
A000003127,01/06/2012,F000000005,01/05/2012,F000000006,CATTLE
A000003128,01/06/2012,F000000005,01/05/2012,F000000006,CATTLE
A000003129,01/06/2012,F000000005,01/05/2012,F000000006,CATTLE
A000003130,01/06/2012,F000000005,01/05/2012,F000000006,CATTLE
A000003131,01/06/2012,F000000005,01/05/2012,F000000006,CATTLE
A000003132,01/06/2012,F000000005,01/05/2012,F000000006,CATTLE
A000003149,01/06/2012,F000000008,01/05/2012,F000000008,CATTLE
A000003150,01/06/2012,F000000008,01/05/2012,F000000008,CATTLE
A000003151,01/06/2012,F000000008,01/05/2012,F000000008,CATTLE
A000003152,01/06/2012,F000000008,01/05/2012,F000000008,CATTLE
A000003153,01/06/2012,F000000008,01/05/2012,F000000008,CATTLE
A000003142,01/06/2012,F000000007,01/05/2012,F000000008,CATTLE
A000003143,01/06/2012,F000000007,01/05/2012,F000000008,CATTLE
A000003144,01/06/2012,F000000007,01/05/2012,F000000008,CATTLE
A000003145,01/06/2012,F000000007,01/05/2012,F000000008,CATTLE
A000003146,01/06/2012,F000000007,01/05/2012,F000000008,CATTLE
A000003147,01/06/2012,F000000007,01/05/2012,F000000008,CATTLE
A000003148,01/06/2012,F000000007,01/05/2012,F000000008,CATTLE
A000003154,01/06/2012,F000000009,01/05/2012,F000000009,CATTLE
A000003155,01/06/2012,F000000009,01/05/2012,F000000009,CATTLE
A000003174,01/06/2012,F000000016,01/05/2012,F000000010,CATTLE
A000003175,01/06/2012,F000000016,01/05/2012,F000000010,CATTLE
A000003176,01/06/2012,F000000016,01/05/2012,F000000010,CATTLE
A000003177,01/06/2012,F000000017,01/05/2012,F000000010,CATTLE
A000003178,01/06/2012,F000000017,01/05/2012,F000000010,CATTLE
A000003156,01/06/2012,F000000011,01/05/2012,F000000011,CATTLE
A000003157,01/06/2012,F000000011,01/05/2012,F000000011,CATTLE
A000003158,01/06/2012,F000000011,01/05/2012,F000000011,CATTLE
A000003159,01/06/2012,F000000011,01/05/2012,F000000011,CATTLE
A000003163,01/06/2012,F000000013,01/05/2012,F000000013,CATTLE
A000003164,01/06/2012,F000000013,01/05/2012,F000000013,CATTLE
A000003165,01/06/2012,F000000013,01/05/2012,F000000013,CATTLE
A000003166,01/06/2012,F000000013,01/05/2012,F000000013,CATTLE
A000003167,01/06/2012,F000000013,01/05/2012,F000000013,CATTLE
A000003168,01/06/2012,F000000013,01/05/2012,F000000013,CATTLE
A000003169,01/06/2012,F000000015,01/05/2012,F000000015,CATTLE
A000003170,01/06/2012,F000000015,01/05/2012,F000000015,CATTLE
A000003171,01/06/2012,F000000015,01/05/2012,F000000015,CATTLE
A000003172,01/06/2012,F000000015,01/05/2012,F000000015,CATTLE
A000003173,01/06/2012,F000000015,01/05/2012,F000000015,CATTLE
A000003179,01/06/2012,F000000018,01/05/2012,F000000018,CATTLE
A000003180,01/06/2012,F000000018,01/05/2012,F000000018,CATTLE
A000003181,01/06/2012,F000000019,01/05/2012,F000000019,CATTLE
A000003182,01/06/2012,F000000019,01/05/2012,F000000019,CATTLE
A000003183,01/06/2012,F000000019,01/05/2012,F000000019,CATTLE
A000003184,01/06/2012,F000000019,01/05/2012,F000000019,CATTLE
A000003185,01/06/2012,F000000019,01/05/2012,F000000019,CATTLE
A000003186,01/06/2012,F000000019,01/05/2012,F000000019,CATTLE
A000003187,01/06/2012,F000000019,01/05/2012,F000000019,CATTLE
A000003188,01/06/2012,F000000020,01/05/2012,F000000020,CATTLE
A000003189,01/06/2012,F000000020,01/05/2012,F000000020,CATTLE
A000003190,01/06/2012,F000000020,01/05/2012,F000000020,CATTLE
A000003191,01/06/2012,F000000020,01/05/2012,F000000020,CATTLE
A000003192,01/06/2012,F000000020,01/05/2012,F000000020,CATTLE
A000003193,01/06/2012,F000000020,01/05/2012,F000000020,CATTLE
A000003194,01/06/2012,F000000020,01/05/2012,F000000020,CATTLE
A000003195,01/06/2012,F000000020,01/05/2012,F000000020,CATTLE
A000003196,01/06/2012,F000000020,01/05/2012,F000000020,CATTLE
A000003197,01/07/2012,F000000001,01/06/2012,F000000001,CATTLE
A000003198,01/07/2012,F000000001,01/06/2012,F000000001,CATTLE
A000003199,01/07/2012,F000000001,01/06/2012,F000000001,CATTLE
A000003200,01/07/2012,F000000001,01/06/2012,F000000001,CATTLE
A000003201,01/07/2012,F000000001,01/06/2012,F000000001,CATTLE
A000003202,01/07/2012,F000000002,01/06/2012,F000000002,CATTLE
A000003203,01/07/2012,F000000002,01/06/2012,F000000002,CATTLE
A000003204,01/07/2012,F000000002,01/06/2012,F000000002,CATTLE
A000003205,01/07/2012,F000000002,01/06/2012,F000000002,CATTLE
A000003206,01/07/2012,F000000002,01/06/2012,F000000002,CATTLE
A000003207,01/07/2012,F000000002,01/06/2012,F000000002,CATTLE
A000003208,01/07/2012,F000000002,01/06/2012,F000000002,CATTLE
A000003209,01/07/2012,F000000002,01/06/2012,F000000002,CATTLE
A000003210,01/07/2012,F000000002,01/06/2012,F000000002,CATTLE
A000003216,01/07/2012,F000000004,01/06/2012,F000000004,CATTLE
A000003217,01/07/2012,F000000004,01/06/2012,F000000004,CATTLE
A000003218,01/07/2012,F000000004,01/06/2012,F000000004,CATTLE
A000003211,01/07/2012,F000000003,01/06/2012,F000000004,CATTLE
A000003212,01/07/2012,F000000003,01/06/2012,F000000004,CATTLE
A000003213,01/07/2012,F000000003,01/06/2012,F000000004,CATTLE
A000003214,01/07/2012,F000000003,01/06/2012,F000000004,CATTLE
A000003215,01/07/2012,F000000003,01/06/2012,F000000004,CATTLE
A000003262,01/07/2012,F000000014,01/06/2012,F000000005,CATTLE
A000003263,01/07/2012,F000000014,01/06/2012,F000000005,CATTLE
A000003264,01/07/2012,F000000014,01/06/2012,F000000005,CATTLE
A000003265,01/07/2012,F000000014,01/06/2012,F000000005,CATTLE
A000003266,01/07/2012,F000000014,01/06/2012,F000000005,CATTLE
A000003221,01/07/2012,F000000006,01/06/2012,F000000006,CATTLE
A000003222,01/07/2012,F000000006,01/06/2012,F000000006,CATTLE
A000003223,01/07/2012,F000000006,01/06/2012,F000000006,CATTLE
A000003224,01/07/2012,F000000006,01/06/2012,F000000006,CATTLE
A000003225,01/07/2012,F000000006,01/06/2012,F000000006,CATTLE
A000003226,01/07/2012,F000000006,01/06/2012,F000000006,CATTLE
A000003251,01/07/2012,F000000012,01/06/2012,F000000006,CATTLE
A000003252,01/07/2012,F000000012,01/06/2012,F000000006,CATTLE
A000003253,01/07/2012,F000000012,01/06/2012,F000000006,CATTLE
A000003254,01/07/2012,F000000012,01/06/2012,F000000006,CATTLE
A000003219,01/07/2012,F000000005,01/06/2012,F000000006,CATTLE
A000003220,01/07/2012,F000000005,01/06/2012,F000000006,CATTLE
A000003233,01/07/2012,F000000008,01/06/2012,F000000008,CATTLE
A000003234,01/07/2012,F000000008,01/06/2012,F000000008,CATTLE
A000003235,01/07/2012,F000000008,01/06/2012,F000000008,CATTLE
A000003236,01/07/2012,F000000008,01/06/2012,F000000008,CATTLE
A000003237,01/07/2012,F000000008,01/06/2012,F000000008,CATTLE
A000003238,01/07/2012,F000000008,01/06/2012,F000000008,CATTLE
A000003239,01/07/2012,F000000008,01/06/2012,F000000008,CATTLE
A000003240,01/07/2012,F000000008,01/06/2012,F000000008,CATTLE
A000003241,01/07/2012,F000000008,01/06/2012,F000000008,CATTLE
A000003227,01/07/2012,F000000007,01/06/2012,F000000008,CATTLE
A000003228,01/07/2012,F000000007,01/06/2012,F000000008,CATTLE
A000003229,01/07/2012,F000000007,01/06/2012,F000000008,CATTLE
A000003230,01/07/2012,F000000007,01/06/2012,F000000008,CATTLE
A000003231,01/07/2012,F000000007,01/06/2012,F000000008,CATTLE
A000003232,01/07/2012,F000000007,01/06/2012,F000000008,CATTLE
A000003242,01/07/2012,F000000009,01/06/2012,F000000009,CATTLE
A000003243,01/07/2012,F000000009,01/06/2012,F000000009,CATTLE
A000003244,01/07/2012,F000000010,01/06/2012,F000000010,CATTLE
A000003245,01/07/2012,F000000010,01/06/2012,F000000010,CATTLE
A000003246,01/07/2012,F000000010,01/06/2012,F000000010,CATTLE
A000003247,01/07/2012,F000000010,01/06/2012,F000000010,CATTLE
A000003248,01/07/2012,F000000010,01/06/2012,F000000010,CATTLE
A000003249,01/07/2012,F000000010,01/06/2012,F000000010,CATTLE
A000003275,01/07/2012,F000000016,01/06/2012,F000000010,CATTLE
A000003276,01/07/2012,F000000016,01/06/2012,F000000010,CATTLE
A000003277,01/07/2012,F000000016,01/06/2012,F000000010,CATTLE
A000003278,01/07/2012,F000000016,01/06/2012,F000000010,CATTLE
A000003279,01/07/2012,F000000016,01/06/2012,F000000010,CATTLE
A000003280,01/07/2012,F000000016,01/06/2012,F000000010,CATTLE
A000003281,01/07/2012,F000000016,01/06/2012,F000000010,CATTLE
A000003282,01/07/2012,F000000016,01/06/2012,F000000010,CATTLE
A000003283,01/07/2012,F000000016,01/06/2012,F000000010,CATTLE
A000003284,01/07/2012,F000000017,01/06/2012,F000000010,CATTLE
A000003250,01/07/2012,F000000011,01/06/2012,F000000011,CATTLE
A000003255,01/07/2012,F000000013,01/06/2012,F000000013,CATTLE
A000003256,01/07/2012,F000000013,01/06/2012,F000000013,CATTLE
A000003257,01/07/2012,F000000013,01/06/2012,F000000013,CATTLE
A000003258,01/07/2012,F000000013,01/06/2012,F000000013,CATTLE
A000003259,01/07/2012,F000000013,01/06/2012,F000000013,CATTLE
A000003260,01/07/2012,F000000013,01/06/2012,F000000013,CATTLE
A000003261,01/07/2012,F000000013,01/06/2012,F000000013,CATTLE
A000003267,01/07/2012,F000000015,01/06/2012,F000000015,CATTLE
A000003268,01/07/2012,F000000015,01/06/2012,F000000015,CATTLE
A000003269,01/07/2012,F000000015,01/06/2012,F000000015,CATTLE
A000003270,01/07/2012,F000000015,01/06/2012,F000000015,CATTLE
A000003271,01/07/2012,F000000015,01/06/2012,F000000015,CATTLE
A000003272,01/07/2012,F000000015,01/06/2012,F000000015,CATTLE
A000003273,01/07/2012,F000000015,01/06/2012,F000000015,CATTLE
A000003274,01/07/2012,F000000015,01/06/2012,F000000015,CATTLE
A000003285,01/07/2012,F000000018,01/06/2012,F000000018,CATTLE
A000003286,01/07/2012,F000000018,01/06/2012,F000000018,CATTLE
A000003287,01/07/2012,F000000018,01/06/2012,F000000018,CATTLE
A000003288,01/07/2012,F000000018,01/06/2012,F000000018,CATTLE
A000003289,01/07/2012,F000000018,01/06/2012,F000000018,CATTLE
A000003290,01/07/2012,F000000018,01/06/2012,F000000018,CATTLE
A000003291,01/07/2012,F000000020,01/06/2012,F000000020,CATTLE
A000003292,01/07/2012,F000000020,01/06/2012,F000000020,CATTLE
A000003293,01/08/2012,F000000001,01/07/2012,F000000001,CATTLE
A000003294,01/08/2012,F000000002,01/07/2012,F000000002,CATTLE
A000003295,01/08/2012,F000000002,01/07/2012,F000000002,CATTLE
A000003296,01/08/2012,F000000002,01/07/2012,F000000002,CATTLE
A000003297,01/08/2012,F000000002,01/07/2012,F000000002,CATTLE
A000003298,01/08/2012,F000000002,01/07/2012,F000000002,CATTLE
A000003299,01/08/2012,F000000002,01/07/2012,F000000002,CATTLE
A000003300,01/08/2012,F000000002,01/07/2012,F000000002,CATTLE
A000003301,01/08/2012,F000000002,01/07/2012,F000000002,CATTLE
A000003307,01/08/2012,F000000004,01/07/2012,F000000004,CATTLE
A000003308,01/08/2012,F000000004,01/07/2012,F000000004,CATTLE
A000003309,01/08/2012,F000000004,01/07/2012,F000000004,CATTLE
A000003310,01/08/2012,F000000004,01/07/2012,F000000004,CATTLE
A000003311,01/08/2012,F000000004,01/07/2012,F000000004,CATTLE
A000003312,01/08/2012,F000000004,01/07/2012,F000000004,CATTLE
A000003313,01/08/2012,F000000004,01/07/2012,F000000004,CATTLE
A000003314,01/08/2012,F000000004,01/07/2012,F000000004,CATTLE
A000003315,01/08/2012,F000000004,01/07/2012,F000000004,CATTLE
A000003302,01/08/2012,F000000003,01/07/2012,F000000004,CATTLE
A000003303,01/08/2012,F000000003,01/07/2012,F000000004,CATTLE
A000003304,01/08/2012,F000000003,01/07/2012,F000000004,CATTLE
A000003305,01/08/2012,F000000003,01/07/2012,F000000004,CATTLE
A000003306,01/08/2012,F000000003,01/07/2012,F000000004,CATTLE
A000003320,01/08/2012,F000000005,01/07/2012,F000000005,CATTLE
A000003321,01/08/2012,F000000005,01/07/2012,F000000005,CATTLE
A000003322,01/08/2012,F000000005,01/07/2012,F000000005,CATTLE
A000003323,01/08/2012,F000000005,01/07/2012,F000000005,CATTLE
A000003324,01/08/2012,F000000005,01/07/2012,F000000005,CATTLE
A000003325,01/08/2012,F000000006,01/07/2012,F000000006,CATTLE
A000003326,01/08/2012,F000000006,01/07/2012,F000000006,CATTLE
A000003327,01/08/2012,F000000006,01/07/2012,F000000006,CATTLE
A000003328,01/08/2012,F000000006,01/07/2012,F000000006,CATTLE
A000003329,01/08/2012,F000000006,01/07/2012,F000000006,CATTLE
A000003330,01/08/2012,F000000006,01/07/2012,F000000006,CATTLE
A000003331,01/08/2012,F000000006,01/07/2012,F000000006,CATTLE
A000003316,01/08/2012,F000000005,01/07/2012,F000000006,CATTLE
A000003317,01/08/2012,F000000005,01/07/2012,F000000006,CATTLE
A000003318,01/08/2012,F000000005,01/07/2012,F000000006,CATTLE
A000003319,01/08/2012,F000000005,01/07/2012,F000000006,CATTLE
A000003334,01/08/2012,F000000008,01/07/2012,F000000008,CATTLE
A000003335,01/08/2012,F000000008,01/07/2012,F000000008,CATTLE
A000003336,01/08/2012,F000000008,01/07/2012,F000000008,CATTLE
A000003332,01/08/2012,F000000007,01/07/2012,F000000008,CATTLE
A000003333,01/08/2012,F000000007,01/07/2012,F000000008,CATTLE
A000003337,01/08/2012,F000000009,01/07/2012,F000000009,CATTLE
A000003338,01/08/2012,F000000009,01/07/2012,F000000009,CATTLE
A000003339,01/08/2012,F000000009,01/07/2012,F000000009,CATTLE
A000003340,01/08/2012,F000000009,01/07/2012,F000000009,CATTLE
A000003341,01/08/2012,F000000009,01/07/2012,F000000009,CATTLE
A000003342,01/08/2012,F000000009,01/07/2012,F000000009,CATTLE
A000003343,01/08/2012,F000000009,01/07/2012,F000000009,CATTLE
