AnimalID,Species,FarmID,Date,Type
A000002852,CATTLE,F000000009,01/09/2001,BIRTH
A000002853,CATTLE,F000000009,01/09/2001,BIRTH
A000002854,CATTLE,F000000009,01/09/2001,BIRTH
A000002855,CATTLE,F000000009,01/09/2001,BIRTH
A000002856,CATTLE,F000000009,01/09/2001,BIRTH
A000002857,CATTLE,F000000009,01/09/2001,BIRTH
A000002858,CATTLE,F000000009,01/09/2001,BIRTH
A000002859,CATTLE,F000000009,01/09/2001,BIRTH
A000002860,CATTLE,F000000009,01/09/2001,BIRTH
A000002861,CATTLE,F000000010,01/09/2001,BIRTH
A000002862,CATTLE,F000000010,01/09/2001,BIRTH
A000002863,CATTLE,F000000010,01/09/2001,BIRTH
A000002864,CATTLE,F000000012,01/09/2001,BIRTH
A000002865,CATTLE,F000000014,01/09/2001,BIRTH
A000002866,CATTLE,F000000015,01/09/2001,BIRTH
A000002867,CATTLE,F000000015,01/09/2001,BIRTH
A000002868,CATTLE,F000000015,01/09/2001,BIRTH
A000002869,CATTLE,F000000015,01/09/2001,BIRTH
A000002870,CATTLE,F000000015,01/09/2001,BIRTH
A000002871,CATTLE,F000000015,01/09/2001,BIRTH
A000002872,CATTLE,F000000015,01/09/2001,BIRTH
A000002873,CATTLE,F000000016,01/09/2001,BIRTH
A000002874,CATTLE,F000000016,01/09/2001,BIRTH
A000002875,CATTLE,F000000016,01/09/2001,BIRTH
A000002876,CATTLE,F000000016,01/09/2001,BIRTH
A000002877,CATTLE,F000000016,01/09/2001,BIRTH
A000002878,CATTLE,F000000016,01/09/2001,BIRTH
A000002879,CATTLE,F000000016,01/09/2001,BIRTH
A000002880,CATTLE,F000000016,01/09/2001,BIRTH
A000002881,CATTLE,F000000016,01/09/2001,BIRTH
A000002882,CATTLE,F000000017,01/09/2001,BIRTH
A000002883,CATTLE,F000000017,01/09/2001,BIRTH
A000002884,CATTLE,F000000017,01/09/2001,BIRTH
A000002885,CATTLE,F000000018,01/09/2001,BIRTH
A000002886,CATTLE,F000000018,01/09/2001,BIRTH
A000002887,CATTLE,F000000018,01/09/2001,BIRTH
A000002888,CATTLE,F000000018,01/09/2001,BIRTH
A000002889,CATTLE,F000000018,01/09/2001,BIRTH
A000002890,CATTLE,F000000018,01/09/2001,BIRTH
A000002891,CATTLE,F000000018,01/09/2001,BIRTH
A000002892,CATTLE,F000000018,01/09/2001,BIRTH
A000002893,CATTLE,F000000018,01/09/2001,BIRTH
A000002894,CATTLE,F000000019,01/09/2001,BIRTH
A000002895,CATTLE,F000000019,01/09/2001,BIRTH
A000002896,CATTLE,F000000020,01/09/2001,BIRTH
A000002897,CATTLE,F000000020,01/09/2001,BIRTH
A000002898,CATTLE,F000000001,01/10/2001,BIRTH
A000002899,CATTLE,F000000001,01/10/2001,BIRTH
A000002900,CATTLE,F000000001,01/10/2001,BIRTH
A000002901,CATTLE,F000000001,01/10/2001,BIRTH
A000002902,CATTLE,F000000001,01/10/2001,BIRTH
A000002903,CATTLE,F000000001,01/10/2001,BIRTH
A000002904,CATTLE,F000000001,01/10/2001,BIRTH
A000002905,CATTLE,F000000001,01/10/2001,BIRTH
A000002906,CATTLE,F000000001,01/10/2001,BIRTH
A000002907,CATTLE,F000000002,01/10/2001,BIRTH
A000002908,CATTLE,F000000002,01/10/2001,BIRTH
A000002909,CATTLE,F000000002,01/10/2001,BIRTH
A000002910,CATTLE,F000000002,01/10/2001,BIRTH
A000002911,CATTLE,F000000002,01/10/2001,BIRTH
A000002912,CATTLE,F000000003,01/10/2001,BIRTH
A000002913,CATTLE,F000000003,01/10/2001,BIRTH
A000002914,CATTLE,F000000003,01/10/2001,BIRTH
A000002915,CATTLE,F000000004,01/10/2001,BIRTH
A000002916,CATTLE,F000000004,01/10/2001,BIRTH
A000002917,CATTLE,F000000004,01/10/2001,BIRTH
A000002918,CATTLE,F000000004,01/10/2001,BIRTH
A000002919,CATTLE,F000000004,01/10/2001,BIRTH
A000002920,CATTLE,F000000004,01/10/2001,BIRTH
A000002921,CATTLE,F000000004,01/10/2001,BIRTH
A000002922,CATTLE,F000000004,01/10/2001,BIRTH
A000002923,CATTLE,F000000004,01/10/2001,BIRTH
A000002924,CATTLE,F000000005,01/10/2001,BIRTH
A000002925,CATTLE,F000000005,01/10/2001,BIRTH
A000002926,CATTLE,F000000006,01/10/2001,BIRTH
A000002927,CATTLE,F000000006,01/10/2001,BIRTH
A000002928,CATTLE,F000000006,01/10/2001,BIRTH
A000002929,CATTLE,F000000006,01/10/2001,BIRTH
A000002930,CATTLE,F000000006,01/10/2001,BIRTH
A000002931,CATTLE,F000000006,01/10/2001,BIRTH
A000002932,CATTLE,F000000006,01/10/2001,BIRTH
A000002933,CATTLE,F000000006,01/10/2001,BIRTH
A000002934,CATTLE,F000000007,01/10/2001,BIRTH
A000002935,CATTLE,F000000008,01/10/2001,BIRTH
A000002936,CATTLE,F000000009,01/10/2001,BIRTH
A000002937,CATTLE,F000000009,01/10/2001,BIRTH
A000002938,CATTLE,F000000009,01/10/2001,BIRTH
A000002939,CATTLE,F000000009,01/10/2001,BIRTH
A000002940,CATTLE,F000000009,01/10/2001,BIRTH
A000002941,CATTLE,F000000009,01/10/2001,BIRTH
A000002942,CATTLE,F000000010,01/10/2001,BIRTH
A000002943,CATTLE,F000000010,01/10/2001,BIRTH
A000002944,CATTLE,F000000010,01/10/2001,BIRTH
A000002945,CATTLE,F000000011,01/10/2001,BIRTH
A000002946,CATTLE,F000000011,01/10/2001,BIRTH
A000002947,CATTLE,F000000011,01/10/2001,BIRTH
A000002948,CATTLE,F000000011,01/10/2001,BIRTH
A000002949,CATTLE,F000000011,01/10/2001,BIRTH
A000002950,CATTLE,F000000011,01/10/2001,BIRTH
A000002951,CATTLE,F000000011,01/10/2001,BIRTH
A000002952,CATTLE,F000000013,01/10/2001,BIRTH
A000002953,CATTLE,F000000013,01/10/2001,BIRTH
A000002954,CATTLE,F000000013,01/10/2001,BIRTH
A000002955,CATTLE,F000000013,01/10/2001,BIRTH
A000002956,CATTLE,F000000013,01/10/2001,BIRTH
A000002957,CATTLE,F000000013,01/10/2001,BIRTH
A000002958,CATTLE,F000000013,01/10/2001,BIRTH
A000002959,CATTLE,F000000013,01/10/2001,BIRTH
A000002960,CATTLE,F000000013,01/10/2001,BIRTH
A000002961,CATTLE,F000000014,01/10/2001,BIRTH
A000002962,CATTLE,F000000014,01/10/2001,BIRTH
A000002963,CATTLE,F000000014,01/10/2001,BIRTH
A000002964,CATTLE,F000000014,01/10/2001,BIRTH
A000002965,CATTLE,F000000014,01/10/2001,BIRTH
A000002966,CATTLE,F000000014,01/10/2001,BIRTH
A000002967,CATTLE,F000000014,01/10/2001,BIRTH
A000002968,CATTLE,F000000014,01/10/2001,BIRTH
A000002969,CATTLE,F000000014,01/10/2001,BIRTH
A000002970,CATTLE,F000000015,01/10/2001,BIRTH
A000002971,CATTLE,F000000015,01/10/2001,BIRTH
A000002972,CATTLE,F000000015,01/10/2001,BIRTH
A000002973,CATTLE,F000000016,01/10/2001,BIRTH
A000002974,CATTLE,F000000016,01/10/2001,BIRTH
A000002975,CATTLE,F000000016,01/10/2001,BIRTH
A000002976,CATTLE,F000000016,01/10/2001,BIRTH
A000002977,CATTLE,F000000016,01/10/2001,BIRTH
A000002978,CATTLE,F000000017,01/10/2001,BIRTH
A000002979,CATTLE,F000000017,01/10/2001,BIRTH
A000002980,CATTLE,F000000017,01/10/2001,BIRTH
A000002981,CATTLE,F000000017,01/10/2001,BIRTH
A000002982,CATTLE,F000000017,01/10/2001,BIRTH
A000002983,CATTLE,F000000017,01/10/2001,BIRTH
A000002984,CATTLE,F000000017,01/10/2001,BIRTH
A000002985,CATTLE,F000000017,01/10/2001,BIRTH
A000002986,CATTLE,F000000017,01/10/2001,BIRTH
A000002987,CATTLE,F000000018,01/10/2001,BIRTH
A000002988,CATTLE,F000000018,01/10/2001,BIRTH
A000002989,CATTLE,F000000018,01/10/2001,BIRTH
A000002990,CATTLE,F000000018,01/10/2001,BIRTH
A000002991,CATTLE,F000000018,01/10/2001,BIRTH
A000002992,CATTLE,F000000018,01/10/2001,BIRTH
A000002993,CATTLE,F000000018,01/10/2001,BIRTH
A000002994,CATTLE,F000000018,01/10/2001,BIRTH
A000002995,CATTLE,F000000019,01/10/2001,BIRTH
A000002996,CATTLE,F000000019,01/10/2001,BIRTH
A000002997,CATTLE,F000000019,01/10/2001,BIRTH
A000002998,CATTLE,F000000019,01/10/2001,BIRTH
A000002999,CATTLE,F000000019,01/10/2001,BIRTH
A000003000,CATTLE,F000000019,01/10/2001,BIRTH
A000003001,CATTLE,F000000019,01/10/2001,BIRTH
A000003002,CATTLE,F000000020,01/10/2001,BIRTH
A000003003,CATTLE,F000000020,01/10/2001,BIRTH
A000003004,CATTLE,F000000020,01/10/2001,BIRTH
A000003005,CATTLE,F000000020,01/10/2001,BIRTH
A000003006,CATTLE,F000000020,01/10/2001,BIRTH
A000003007,CATTLE,F000000020,01/10/2001,BIRTH
A000003008,CATTLE,F000000020,01/10/2001,BIRTH
A000003009,CATTLE,F000000020,01/10/2001,BIRTH
A000000701,CATTLE,F000000004,01/10/2001,ON
A000000701,CATTLE,F000000008,01/10/2001,OFF
A000000702,CATTLE,F000000004,01/10/2001,ON
A000000702,CATTLE,F000000008,01/10/2001,OFF
A000000703,CATTLE,F000000004,01/10/2001,ON
A000000703,CATTLE,F000000008,01/10/2001,OFF
A000000704,CATTLE,F000000004,01/10/2001,ON
A000000704,CATTLE,F000000008,01/10/2001,OFF
A000000705,CATTLE,F000000004,01/10/2001,ON
A000000705,CATTLE,F000000008,01/10/2001,OFF
A000000706,CATTLE,F000000004,01/10/2001,ON
A000000706,CATTLE,F000000008,01/10/2001,OFF
A000000707,CATTLE,F000000004,01/10/2001,ON
A000000707,CATTLE,F000000008,01/10/2001,OFF
A000000708,CATTLE,F000000004,01/10/2001,ON
A000000708,CATTLE,F000000008,01/10/2001,OFF
A000000709,CATTLE,F000000004,01/10/2001,ON
A000000709,CATTLE,F000000008,01/10/2001,OFF
A000000710,CATTLE,F000000004,01/10/2001,ON
A000000710,CATTLE,F000000008,01/10/2001,OFF
A000000711,CATTLE,F000000004,01/10/2001,ON
A000000711,CATTLE,F000000008,01/10/2001,OFF
A000000712,CATTLE,F000000004,01/10/2001,ON
A000000712,CATTLE,F000000008,01/10/2001,OFF
A000000801,CATTLE,F000000005,01/12/2001,ON
A000000801,CATTLE,F000000009,01/12/2001,OFF
A000000802,CATTLE,F000000005,01/12/2001,ON
A000000802,CATTLE,F000000009,01/12/2001,OFF
A000000803,CATTLE,F000000005,01/12/2001,ON
A000000803,CATTLE,F000000009,01/12/2001,OFF
A000000804,CATTLE,F000000005,01/12/2001,ON
A000000804,CATTLE,F000000009,01/12/2001,OFF
A000000805,CATTLE,F000000005,01/12/2001,ON
A000000805,CATTLE,F000000009,01/12/2001,OFF
A000001401,CATTLE,F000000001,01/01/2002,ON
A000001401,CATTLE,F000000015,01/01/2002,OFF
A000001402,CATTLE,F000000001,01/01/2002,ON
A000001402,CATTLE,F000000015,01/01/2002,OFF
A000001403,CATTLE,F000000001,01/01/2002,ON
A000001403,CATTLE,F000000015,01/01/2002,OFF
A000001404,CATTLE,F000000001,01/01/2002,ON
A000001404,CATTLE,F000000015,01/01/2002,OFF
A000001405,CATTLE,F000000001,01/01/2002,ON
A000001405,CATTLE,F000000015,01/01/2002,OFF
A000001406,CATTLE,F000000001,01/01/2002,ON
A000001406,CATTLE,F000000015,01/01/2002,OFF
A000001407,CATTLE,F000000001,01/01/2002,ON
A000001407,CATTLE,F000000015,01/01/2002,OFF
A000001408,CATTLE,F000000001,01/01/2002,ON
A000001408,CATTLE,F000000015,01/01/2002,OFF
A000001101,CATTLE,F000000008,01/02/2002,ON
A000001101,CATTLE,F000000012,01/02/2002,OFF
A000001102,CATTLE,F000000008,01/02/2002,ON
A000001102,CATTLE,F000000012,01/02/2002,OFF
A000001103,CATTLE,F000000008,01/02/2002,ON
A000001103,CATTLE,F000000012,01/02/2002,OFF
A000001104,CATTLE,F000000008,01/02/2002,ON
A000001104,CATTLE,F000000012,01/02/2002,OFF
A000001105,CATTLE,F000000008,01/02/2002,ON
A000001105,CATTLE,F000000012,01/02/2002,OFF
A000001106,CATTLE,F000000008,01/02/2002,ON
A000001106,CATTLE,F000000012,01/02/2002,OFF
A000001107,CATTLE,F000000008,01/02/2002,ON
A000001107,CATTLE,F000000012,01/02/2002,OFF
A000001108,CATTLE,F000000008,01/02/2002,ON
A000001108,CATTLE,F000000012,01/02/2002,OFF
A000001109,CATTLE,F000000008,01/02/2002,ON
A000001109,CATTLE,F000000012,01/02/2002,OFF
A000001110,CATTLE,F000000008,01/02/2002,ON
A000001110,CATTLE,F000000012,01/02/2002,OFF
A000001111,CATTLE,F000000008,01/02/2002,ON
A000001111,CATTLE,F000000012,01/02/2002,OFF
A000001112,CATTLE,F000000008,01/02/2002,ON
A000001112,CATTLE,F000000012,01/02/2002,OFF
A000001113,CATTLE,F000000008,01/02/2002,ON
A000001113,CATTLE,F000000012,01/02/2002,OFF
A000001114,CATTLE,F000000008,01/02/2002,ON
A000001114,CATTLE,F000000012,01/02/2002,OFF
A000001115,CATTLE,F000000008,01/02/2002,ON
A000001115,CATTLE,F000000012,01/02/2002,OFF
A000001116,CATTLE,F000000008,01/02/2002,ON
A000001116,CATTLE,F000000012,01/02/2002,OFF
A000001117,CATTLE,F000000008,01/02/2002,ON
A000001117,CATTLE,F000000012,01/02/2002,OFF
A000001118,CATTLE,F000000008,01/02/2002,ON
A000001118,CATTLE,F000000012,01/02/2002,OFF
A000001119,CATTLE,F000000008,01/02/2002,ON
A000001119,CATTLE,F000000012,01/02/2002,OFF
A000001120,CATTLE,F000000008,01/02/2002,ON
A000001120,CATTLE,F000000012,01/02/2002,OFF
A000001121,CATTLE,F000000008,01/02/2002,ON
A000001121,CATTLE,F000000012,01/02/2002,OFF
A000000201,CATTLE,F000000004,01/04/2002,ON
A000000201,CATTLE,F000000003,01/04/2002,OFF
A000000202,CATTLE,F000000004,01/04/2002,ON
A000000202,CATTLE,F000000003,01/04/2002,OFF
A000000203,CATTLE,F000000004,01/04/2002,ON
A000000203,CATTLE,F000000003,01/04/2002,OFF
A000000204,CATTLE,F000000004,01/04/2002,ON
A000000204,CATTLE,F000000003,01/04/2002,OFF
A000000205,CATTLE,F000000004,01/04/2002,ON
A000000205,CATTLE,F000000003,01/04/2002,OFF
A000000206,CATTLE,F000000004,01/04/2002,ON
A000000206,CATTLE,F000000003,01/04/2002,OFF
A000000207,CATTLE,F000000004,01/04/2002,ON
A000000207,CATTLE,F000000003,01/04/2002,OFF
A000000208,CATTLE,F000000004,01/04/2002,ON
A000000208,CATTLE,F000000003,01/04/2002,OFF
A000000209,CATTLE,F000000004,01/04/2002,ON
A000000209,CATTLE,F000000003,01/04/2002,OFF
A000000210,CATTLE,F000000004,01/04/2002,ON
A000000210,CATTLE,F000000003,01/04/2002,OFF
A000000211,CATTLE,F000000004,01/04/2002,ON
A000000211,CATTLE,F000000003,01/04/2002,OFF
A000000212,CATTLE,F000000004,01/04/2002,ON
A000000212,CATTLE,F000000003,01/04/2002,OFF
A000000213,CATTLE,F000000004,01/04/2002,ON
A000000213,CATTLE,F000000003,01/04/2002,OFF
A000000214,CATTLE,F000000004,01/04/2002,ON
A000000214,CATTLE,F000000003,01/04/2002,OFF
A000003010,CATTLE,F000000002,01/05/2002,BIRTH
A000003011,CATTLE,F000000002,01/05/2002,BIRTH
A000003012,CATTLE,F000000002,01/05/2002,BIRTH
A000003013,CATTLE,F000000002,01/05/2002,BIRTH
A000003014,CATTLE,F000000002,01/05/2002,BIRTH
A000003015,CATTLE,F000000002,01/05/2002,BIRTH
A000003016,CATTLE,F000000002,01/05/2002,BIRTH
A000003017,CATTLE,F000000003,01/05/2002,BIRTH
A000003018,CATTLE,F000000003,01/05/2002,BIRTH
A000003019,CATTLE,F000000003,01/05/2002,BIRTH
A000003020,CATTLE,F000000003,01/05/2002,BIRTH
A000003021,CATTLE,F000000003,01/05/2002,BIRTH
A000003022,CATTLE,F000000003,01/05/2002,BIRTH
A000003023,CATTLE,F000000003,01/05/2002,BIRTH
A000003024,CATTLE,F000000003,01/05/2002,BIRTH
A000003025,CATTLE,F000000003,01/05/2002,BIRTH
A000003026,CATTLE,F000000004,01/05/2002,BIRTH
A000003027,CATTLE,F000000004,01/05/2002,BIRTH
A000003028,CATTLE,F000000004,01/05/2002,BIRTH
A000003029,CATTLE,F000000004,01/05/2002,BIRTH
A000003030,CATTLE,F000000004,01/05/2002,BIRTH
A000003031,CATTLE,F000000005,01/05/2002,BIRTH
A000003032,CATTLE,F000000005,01/05/2002,BIRTH
A000003033,CATTLE,F000000006,01/05/2002,BIRTH
A000003034,CATTLE,F000000006,01/05/2002,BIRTH
A000003035,CATTLE,F000000006,01/05/2002,BIRTH
A000003036,CATTLE,F000000006,01/05/2002,BIRTH
A000003037,CATTLE,F000000006,01/05/2002,BIRTH
A000003038,CATTLE,F000000006,01/05/2002,BIRTH
A000003039,CATTLE,F000000006,01/05/2002,BIRTH
A000003040,CATTLE,F000000006,01/05/2002,BIRTH
A000003041,CATTLE,F000000007,01/05/2002,BIRTH
A000003042,CATTLE,F000000008,01/05/2002,BIRTH
A000003043,CATTLE,F000000008,01/05/2002,BIRTH
A000003044,CATTLE,F000000008,01/05/2002,BIRTH
A000003045,CATTLE,F000000008,01/05/2002,BIRTH
A000003046,CATTLE,F000000008,01/05/2002,BIRTH
A000003047,CATTLE,F000000008,01/05/2002,BIRTH
A000003048,CATTLE,F000000008,01/05/2002,BIRTH
A000003049,CATTLE,F000000009,01/05/2002,BIRTH
A000003050,CATTLE,F000000009,01/05/2002,BIRTH
A000003051,CATTLE,F000000010,01/05/2002,BIRTH
A000003052,CATTLE,F000000010,01/05/2002,BIRTH
A000003053,CATTLE,F000000010,01/05/2002,BIRTH
A000003054,CATTLE,F000000010,01/05/2002,BIRTH
A000003055,CATTLE,F000000010,01/05/2002,BIRTH
A000003056,CATTLE,F000000010,01/05/2002,BIRTH
A000003057,CATTLE,F000000011,01/05/2002,BIRTH
A000003058,CATTLE,F000000011,01/05/2002,BIRTH
A000003059,CATTLE,F000000011,01/05/2002,BIRTH
A000003060,CATTLE,F000000012,01/05/2002,BIRTH
A000003061,CATTLE,F000000012,01/05/2002,BIRTH
A000003062,CATTLE,F000000012,01/05/2002,BIRTH
A000003063,CATTLE,F000000012,01/05/2002,BIRTH
A000003064,CATTLE,F000000012,01/05/2002,BIRTH
A000003065,CATTLE,F000000012,01/05/2002,BIRTH
A000003066,CATTLE,F000000012,01/05/2002,BIRTH
A000003067,CATTLE,F000000012,01/05/2002,BIRTH
A000003068,CATTLE,F000000012,01/05/2002,BIRTH
A000003069,CATTLE,F000000013,01/05/2002,BIRTH
A000003070,CATTLE,F000000013,01/05/2002,BIRTH
A000003071,CATTLE,F000000013,01/05/2002,BIRTH
A000003072,CATTLE,F000000013,01/05/2002,BIRTH
A000003073,CATTLE,F000000013,01/05/2002,BIRTH
A000003074,CATTLE,F000000013,01/05/2002,BIRTH
A000003075,CATTLE,F000000013,01/05/2002,BIRTH
A000003076,CATTLE,F000000013,01/05/2002,BIRTH
A000003077,CATTLE,F000000013,01/05/2002,BIRTH
A000003078,CATTLE,F000000015,01/05/2002,BIRTH
A000003079,CATTLE,F000000015,01/05/2002,BIRTH
A000003080,CATTLE,F000000015,01/05/2002,BIRTH
A000003081,CATTLE,F000000015,01/05/2002,BIRTH
A000003082,CATTLE,F000000015,01/05/2002,BIRTH
A000003083,CATTLE,F000000015,01/05/2002,BIRTH
A000003084,CATTLE,F000000016,01/05/2002,BIRTH
A000003085,CATTLE,F000000016,01/05/2002,BIRTH
A000003086,CATTLE,F000000016,01/05/2002,BIRTH
A000003087,CATTLE,F000000016,01/05/2002,BIRTH
A000003088,CATTLE,F000000016,01/05/2002,BIRTH
A000003089,CATTLE,F000000016,01/05/2002,BIRTH
A000003090,CATTLE,F000000016,01/05/2002,BIRTH
A000003091,CATTLE,F000000017,01/05/2002,BIRTH
A000003092,CATTLE,F000000017,01/05/2002,BIRTH
A000003093,CATTLE,F000000017,01/05/2002,BIRTH
A000003094,CATTLE,F000000017,01/05/2002,BIRTH
A000003095,CATTLE,F000000017,01/05/2002,BIRTH
A000003096,CATTLE,F000000017,01/05/2002,BIRTH
A000003097,CATTLE,F000000017,01/05/2002,BIRTH
A000003098,CATTLE,F000000018,01/05/2002,BIRTH
A000003099,CATTLE,F000000018,01/05/2002,BIRTH
A000003100,CATTLE,F000000018,01/05/2002,BIRTH
A000003101,CATTLE,F000000018,01/05/2002,BIRTH
A000003102,CATTLE,F000000019,01/05/2002,BIRTH
A000003103,CATTLE,F000000019,01/05/2002,BIRTH
A000003104,CATTLE,F000000020,01/05/2002,BIRTH
A000003105,CATTLE,F000000020,01/05/2002,BIRTH
A000003106,CATTLE,F000000001,01/06/2002,BIRTH
A000003107,CATTLE,F000000002,01/06/2002,BIRTH
A000003108,CATTLE,F000000002,01/06/2002,BIRTH
A000003109,CATTLE,F000000002,01/06/2002,BIRTH
A000003110,CATTLE,F000000002,01/06/2002,BIRTH
A000003111,CATTLE,F000000002,01/06/2002,BIRTH
A000003112,CATTLE,F000000002,01/06/2002,BIRTH
A000003113,CATTLE,F000000002,01/06/2002,BIRTH
A000003114,CATTLE,F000000002,01/06/2002,BIRTH
A000003115,CATTLE,F000000003,01/06/2002,BIRTH
A000003116,CATTLE,F000000003,01/06/2002,BIRTH
A000003117,CATTLE,F000000003,01/06/2002,BIRTH
A000003118,CATTLE,F000000003,01/06/2002,BIRTH
A000003119,CATTLE,F000000003,01/06/2002,BIRTH
A000003120,CATTLE,F000000004,01/06/2002,BIRTH
A000003121,CATTLE,F000000004,01/06/2002,BIRTH
A000003122,CATTLE,F000000004,01/06/2002,BIRTH
A000003123,CATTLE,F000000004,01/06/2002,BIRTH
A000003124,CATTLE,F000000004,01/06/2002,BIRTH
A000003125,CATTLE,F000000004,01/06/2002,BIRTH
A000003126,CATTLE,F000000004,01/06/2002,BIRTH
A000003127,CATTLE,F000000005,01/06/2002,BIRTH
A000003128,CATTLE,F000000005,01/06/2002,BIRTH
A000003129,CATTLE,F000000005,01/06/2002,BIRTH
A000003130,CATTLE,F000000005,01/06/2002,BIRTH
A000003131,CATTLE,F000000005,01/06/2002,BIRTH
A000003132,CATTLE,F000000005,01/06/2002,BIRTH
A000003133,CATTLE,F000000006,01/06/2002,BIRTH
A000003134,CATTLE,F000000006,01/06/2002,BIRTH
A000003135,CATTLE,F000000006,01/06/2002,BIRTH
A000003136,CATTLE,F000000006,01/06/2002,BIRTH
A000003137,CATTLE,F000000006,01/06/2002,BIRTH
A000003138,CATTLE,F000000006,01/06/2002,BIRTH
A000003139,CATTLE,F000000006,01/06/2002,BIRTH
A000003140,CATTLE,F000000006,01/06/2002,BIRTH
A000003141,CATTLE,F000000006,01/06/2002,BIRTH
A000003142,CATTLE,F000000007,01/06/2002,BIRTH
A000003143,CATTLE,F000000007,01/06/2002,BIRTH
A000003144,CATTLE,F000000007,01/06/2002,BIRTH
A000003145,CATTLE,F000000007,01/06/2002,BIRTH
A000003146,CATTLE,F000000007,01/06/2002,BIRTH
A000003147,CATTLE,F000000007,01/06/2002,BIRTH
A000003148,CATTLE,F000000007,01/06/2002,BIRTH
A000003149,CATTLE,F000000008,01/06/2002,BIRTH
A000003150,CATTLE,F000000008,01/06/2002,BIRTH
A000003151,CATTLE,F000000008,01/06/2002,BIRTH
A000003152,CATTLE,F000000008,01/06/2002,BIRTH
A000003153,CATTLE,F000000008,01/06/2002,BIRTH
A000003154,CATTLE,F000000009,01/06/2002,BIRTH
A000003155,CATTLE,F000000009,01/06/2002,BIRTH
A000003156,CATTLE,F000000011,01/06/2002,BIRTH
A000003157,CATTLE,F000000011,01/06/2002,BIRTH
A000003158,CATTLE,F000000011,01/06/2002,BIRTH
A000003159,CATTLE,F000000011,01/06/2002,BIRTH
A000003160,CATTLE,F000000012,01/06/2002,BIRTH
A000003161,CATTLE,F000000012,01/06/2002,BIRTH
A000003162,CATTLE,F000000012,01/06/2002,BIRTH
A000003163,CATTLE,F000000013,01/06/2002,BIRTH
A000003164,CATTLE,F000000013,01/06/2002,BIRTH
A000003165,CATTLE,F000000013,01/06/2002,BIRTH
A000003166,CATTLE,F000000013,01/06/2002,BIRTH
A000003167,CATTLE,F000000013,01/06/2002,BIRTH
A000003168,CATTLE,F000000013,01/06/2002,BIRTH
A000003169,CATTLE,F000000015,01/06/2002,BIRTH
A000003170,CATTLE,F000000015,01/06/2002,BIRTH
A000003171,CATTLE,F000000015,01/06/2002,BIRTH
A000003172,CATTLE,F000000015,01/06/2002,BIRTH
A000003173,CATTLE,F000000015,01/06/2002,BIRTH
A000003174,CATTLE,F000000016,01/06/2002,BIRTH
A000003175,CATTLE,F000000016,01/06/2002,BIRTH
A000003176,CATTLE,F000000016,01/06/2002,BIRTH
A000003177,CATTLE,F000000017,01/06/2002,BIRTH
A000003178,CATTLE,F000000017,01/06/2002,BIRTH
A000003179,CATTLE,F000000018,01/06/2002,BIRTH
A000003180,CATTLE,F000000018,01/06/2002,BIRTH
A000003181,CATTLE,F000000019,01/06/2002,BIRTH
A000003182,CATTLE,F000000019,01/06/2002,BIRTH
A000003183,CATTLE,F000000019,01/06/2002,BIRTH
A000003184,CATTLE,F000000019,01/06/2002,BIRTH
A000003185,CATTLE,F000000019,01/06/2002,BIRTH
A000003186,CATTLE,F000000019,01/06/2002,BIRTH
A000003187,CATTLE,F000000019,01/06/2002,BIRTH
A000003188,CATTLE,F000000020,01/06/2002,BIRTH
A000003189,CATTLE,F000000020,01/06/2002,BIRTH
A000003190,CATTLE,F000000020,01/06/2002,BIRTH
A000003191,CATTLE,F000000020,01/06/2002,BIRTH
A000003192,CATTLE,F000000020,01/06/2002,BIRTH
A000003193,CATTLE,F000000020,01/06/2002,BIRTH
A000003194,CATTLE,F000000020,01/06/2002,BIRTH
A000003195,CATTLE,F000000020,01/06/2002,BIRTH
A000003196,CATTLE,F000000020,01/06/2002,BIRTH
A000003197,CATTLE,F000000001,01/07/2002,BIRTH
A000003198,CATTLE,F000000001,01/07/2002,BIRTH
A000003199,CATTLE,F000000001,01/07/2002,BIRTH
A000003200,CATTLE,F000000001,01/07/2002,BIRTH
A000003201,CATTLE,F000000001,01/07/2002,BIRTH
A000003202,CATTLE,F000000002,01/07/2002,BIRTH
A000003203,CATTLE,F000000002,01/07/2002,BIRTH
A000003204,CATTLE,F000000002,01/07/2002,BIRTH
A000003205,CATTLE,F000000002,01/07/2002,BIRTH
A000003206,CATTLE,F000000002,01/07/2002,BIRTH
A000003207,CATTLE,F000000002,01/07/2002,BIRTH
A000003208,CATTLE,F000000002,01/07/2002,BIRTH
A000003209,CATTLE,F000000002,01/07/2002,BIRTH
A000003210,CATTLE,F000000002,01/07/2002,BIRTH
A000003211,CATTLE,F000000003,01/07/2002,BIRTH
A000003212,CATTLE,F000000003,01/07/2002,BIRTH
A000003213,CATTLE,F000000003,01/07/2002,BIRTH
A000003214,CATTLE,F000000003,01/07/2002,BIRTH
A000003215,CATTLE,F000000003,01/07/2002,BIRTH
A000003216,CATTLE,F000000004,01/07/2002,BIRTH
A000003217,CATTLE,F000000004,01/07/2002,BIRTH
A000003218,CATTLE,F000000004,01/07/2002,BIRTH
A000003219,CATTLE,F000000005,01/07/2002,BIRTH
A000003220,CATTLE,F000000005,01/07/2002,BIRTH
A000003221,CATTLE,F000000006,01/07/2002,BIRTH
A000003222,CATTLE,F000000006,01/07/2002,BIRTH
A000003223,CATTLE,F000000006,01/07/2002,BIRTH
