FarmID,Easting,Northing,NumberOfAnimals,Date
F000000015,1243535,0028613,296,01/03/2013
F000000016,2505107,4263288,296,01/03/2013
F000000017,9365110,5843056,297,01/03/2013
F000000018,5026832,0856055,262,01/03/2013
F000000019,1441952,4293096,288,01/03/2013
F000000020,6389069,5888759,237,01/03/2013
F000000001,8504923,4298381,282,01/04/2013
F000000002,9947451,0628487,288,01/04/2013
F000000003,6762147,2047726,256,01/04/2013
F000000004,2920263,2285626,286,01/04/2013
F000000005,1945489,8398813,301,01/04/2013
F000000006,1895172,0258054,292,01/04/2013
F000000007,3053531,6199263,230,01/04/2013
F000000008,2911218,5549348,338,01/04/2013
F000000009,8560659,0358773,283,01/04/2013
F000000010,7140505,2988334,305,01/04/2013
F000000011,5894763,6324997,274,01/04/2013
F000000012,8845659,5818326,253,01/04/2013
F000000013,3602706,8294563,303,01/04/2013
F000000014,7468409,8545046,220,01/04/2013
F000000015,1243535,0028613,296,01/04/2013
F000000016,2505107,4263288,296,01/04/2013
F000000017,9365110,5843056,274,01/04/2013
F000000018,5026832,0856055,262,01/04/2013
F000000019,1441952,4293096,288,01/04/2013
F000000020,6389069,5888759,237,01/04/2013
F000000001,8504923,4298381,291,01/05/2013
F000000002,9947451,0628487,289,01/05/2013
F000000003,6762147,2047726,262,01/05/2013
F000000004,2920263,2285626,303,01/05/2013
F000000005,1945489,8398813,294,01/05/2013
F000000006,1895172,0258054,287,01/05/2013
F000000007,3053531,6199263,233,01/05/2013
F000000008,2911218,5549348,305,01/05/2013
F000000009,8560659,0358773,276,01/05/2013
F000000010,7140505,2988334,306,01/05/2013
F000000011,5894763,6324997,267,01/05/2013
F000000012,8845659,5818326,259,01/05/2013
F000000013,3602706,8294563,306,01/05/2013
F000000014,7468409,8545046,226,01/05/2013
F000000015,1243535,0028613,299,01/05/2013
F000000016,2505107,4263288,293,01/05/2013
F000000017,9365110,5843056,274,01/05/2013
F000000018,5026832,0856055,264,01/05/2013
F000000019,1441952,4293096,294,01/05/2013
F000000020,6389069,5888759,239,01/05/2013
F000000001,8504923,4298381,287,01/06/2013
F000000002,9947451,0628487,279,01/06/2013
F000000003,6762147,2047726,267,01/06/2013
F000000004,2920263,2285626,303,01/06/2013
F000000005,1945489,8398813,285,01/06/2013
F000000006,1895172,0258054,289,01/06/2013
F000000007,3053531,6199263,233,01/06/2013
F000000008,2911218,5549348,302,01/06/2013
F000000009,8560659,0358773,276,01/06/2013
F000000010,7140505,2988334,306,01/06/2013
F000000011,5894763,6324997,264,01/06/2013
F000000012,8845659,5818326,253,01/06/2013
F000000013,3602706,8294563,310,01/06/2013
F000000014,7468409,8545046,225,01/06/2013
F000000015,1243535,0028613,308,01/06/2013
F000000016,2505107,4263288,294,01/06/2013
F000000017,9365110,5843056,275,01/06/2013
F000000018,5026832,0856055,263,01/06/2013
F000000019,1441952,4293096,290,01/06/2013
F000000020,6389069,5888759,238,01/06/2013
F000000001,8504923,4298381,285,01/07/2013
F000000002,9947451,0628487,272,01/07/2013
F000000003,6762147,2047726,267,01/07/2013
F000000004,2920263,2285626,299,01/07/2013
F000000005,1945489,8398813,284,01/07/2013
F000000006,1895172,0258054,293,01/07/2013
F000000007,3053531,6199263,260,01/07/2013
F000000008,2911218,5549348,304,01/07/2013
F000000009,8560659,0358773,280,01/07/2013
F000000010,7140505,2988334,311,01/07/2013
F000000011,5894763,6324997,260,01/07/2013
F000000012,8845659,5818326,254,01/07/2013
F000000013,3602706,8294563,314,01/07/2013
F000000014,7468409,8545046,226,01/07/2013
F000000015,1243535,0028613,290,01/07/2013
F000000016,2505107,4263288,285,01/07/2013
F000000017,9365110,5843056,275,01/07/2013
F000000018,5026832,0856055,268,01/07/2013
F000000019,1441952,4293096,293,01/07/2013
F000000020,6389069,5888759,234,01/07/2013
F000000001,8504923,4298381,289,01/08/2013
F000000002,9947451,0628487,274,01/08/2013
F000000003,6762147,2047726,269,01/08/2013
F000000004,2920263,2285626,291,01/08/2013
F000000005,1945489,8398813,282,01/08/2013
F000000006,1895172,0258054,292,01/08/2013
F000000007,3053531,6199263,264,01/08/2013
F000000008,2911218,5549348,313,01/08/2013
F000000009,8560659,0358773,277,01/08/2013
F000000010,7140505,2988334,313,01/08/2013
F000000011,5894763,6324997,267,01/08/2013
F000000012,8845659,5818326,255,01/08/2013
F000000013,3602706,8294563,314,01/08/2013
F000000014,7468409,8545046,228,01/08/2013
F000000015,1243535,0028613,292,01/08/2013
F000000016,2505107,4263288,287,01/08/2013
F000000017,9365110,5843056,283,01/08/2013
F000000018,5026832,0856055,268,01/08/2013
F000000019,1441952,4293096,301,01/08/2013
F000000020,6389069,5888759,236,01/08/2013
F000000001,8504923,4298381,283,01/09/2013
F000000002,9947451,0628487,269,01/09/2013
F000000003,6762147,2047726,276,01/09/2013
F000000004,2920263,2285626,283,01/09/2013
F000000005,1945489,8398813,272,01/09/2013
F000000006,1895172,0258054,289,01/09/2013
F000000007,3053531,6199263,264,01/09/2013
F000000008,2911218,5549348,307,01/09/2013
F000000009,8560659,0358773,280,01/09/2013
F000000010,7140505,2988334,305,01/09/2013
F000000011,5894763,6324997,264,01/09/2013
F000000012,8845659,5818326,256,01/09/2013
F000000013,3602706,8294563,307,01/09/2013
F000000014,7468409,8545046,233,01/09/2013
F000000015,1243535,0028613,294,01/09/2013
F000000016,2505107,4263288,288,01/09/2013
F000000017,9365110,5843056,284,01/09/2013
F000000018,5026832,0856055,272,01/09/2013
F000000019,1441952,4293096,302,01/09/2013
F000000020,6389069,5888759,238,01/09/2013
F000000001,8504923,4298381,277,01/10/2013
F000000002,9947451,0628487,268,01/10/2013
F000000003,6762147,2047726,263,01/10/2013
F000000004,2920263,2285626,295,01/10/2013
F000000005,1945489,8398813,272,01/10/2013
F000000006,1895172,0258054,286,01/10/2013
F000000007,3053531,6199263,263,01/10/2013
F000000008,2911218,5549348,310,01/10/2013
F000000009,8560659,0358773,282,01/10/2013
F000000010,7140505,2988334,312,01/10/2013
F000000011,5894763,6324997,265,01/10/2013
F000000012,8845659,5818326,259,01/10/2013
F000000013,3602706,8294563,305,01/10/2013
F000000014,7468409,8545046,237,01/10/2013
F000000015,1243535,0028613,295,01/10/2013
F000000016,2505107,4263288,293,01/10/2013
F000000017,9365110,5843056,278,01/10/2013
F000000018,5026832,0856055,268,01/10/2013
F000000019,1441952,4293096,307,01/10/2013
F000000020,6389069,5888759,237,01/10/2013
F000000001,8504923,4298381,277,01/11/2013
F000000002,9947451,0628487,268,01/11/2013
F000000003,6762147,2047726,263,01/11/2013
F000000004,2920263,2285626,295,01/11/2013
F000000005,1945489,8398813,272,01/11/2013
F000000006,1895172,0258054,286,01/11/2013
F000000007,3053531,6199263,263,01/11/2013
F000000008,2911218,5549348,310,01/11/2013
F000000009,8560659,0358773,282,01/11/2013
F000000010,7140505,2988334,312,01/11/2013
F000000011,5894763,6324997,265,01/11/2013
F000000012,8845659,5818326,259,01/11/2013
F000000013,3602706,8294563,305,01/11/2013
F000000014,7468409,8545046,237,01/11/2013
F000000015,1243535,0028613,295,01/11/2013
F000000016,2505107,4263288,293,01/11/2013
F000000017,9365110,5843056,278,01/11/2013
F000000018,5026832,0856055,268,01/11/2013
F000000019,1441952,4293096,307,01/11/2013
F000000020,6389069,5888759,237,01/11/2013
F000000001,8504923,4298381,277,01/12/2013
F000000002,9947451,0628487,268,01/12/2013
F000000003,6762147,2047726,263,01/12/2013
F000000004,2920263,2285626,295,01/12/2013
F000000005,1945489,8398813,272,01/12/2013
F000000006,1895172,0258054,286,01/12/2013
F000000007,3053531,6199263,263,01/12/2013
F000000008,2911218,5549348,310,01/12/2013
F000000009,8560659,0358773,282,01/12/2013
F000000010,7140505,2988334,312,01/12/2013
F000000011,5894763,6324997,265,01/12/2013
F000000012,8845659,5818326,259,01/12/2013
F000000013,3602706,8294563,305,01/12/2013
F000000014,7468409,8545046,237,01/12/2013
F000000015,1243535,0028613,295,01/12/2013
F000000016,2505107,4263288,293,01/12/2013
F000000017,9365110,5843056,278,01/12/2013
F000000018,5026832,0856055,268,01/12/2013
F000000019,1441952,4293096,307,01/12/2013
F000000020,6389069,5888759,237,01/12/2013
F000000001,8504923,4298381,277,01/01/2014
F000000002,9947451,0628487,268,01/01/2014
F000000003,6762147,2047726,263,01/01/2014
F000000004,2920263,2285626,295,01/01/2014
F000000005,1945489,8398813,272,01/01/2014
F000000006,1895172,0258054,286,01/01/2014
F000000007,3053531,6199263,263,01/01/2014
F000000008,2911218,5549348,310,01/01/2014
F000000009,8560659,0358773,282,01/01/2014
F000000010,7140505,2988334,312,01/01/2014
F000000011,5894763,6324997,265,01/01/2014
F000000012,8845659,5818326,259,01/01/2014
F000000013,3602706,8294563,305,01/01/2014
F000000014,7468409,8545046,237,01/01/2014
F000000015,1243535,0028613,295,01/01/2014
F000000016,2505107,4263288,293,01/01/2014
F000000017,9365110,5843056,278,01/01/2014
F000000018,5026832,0856055,268,01/01/2014
F000000019,1441952,4293096,307,01/01/2014
F000000020,6389069,5888759,237,01/01/2014
F000000001,8504923,4298381,277,01/02/2014
F000000002,9947451,0628487,268,01/02/2014
F000000003,6762147,2047726,263,01/02/2014
F000000004,2920263,2285626,295,01/02/2014
F000000005,1945489,8398813,272,01/02/2014
F000000006,1895172,0258054,286,01/02/2014
F000000007,3053531,6199263,263,01/02/2014
F000000008,2911218,5549348,310,01/02/2014
F000000009,8560659,0358773,282,01/02/2014
F000000010,7140505,2988334,312,01/02/2014
F000000011,5894763,6324997,265,01/02/2014
F000000012,8845659,5818326,259,01/02/2014
F000000013,3602706,8294563,305,01/02/2014
F000000014,7468409,8545046,237,01/02/2014
F000000015,1243535,0028613,295,01/02/2014
F000000016,2505107,4263288,293,01/02/2014
F000000017,9365110,5843056,278,01/02/2014
F000000018,5026832,0856055,268,01/02/2014
F000000019,1441952,4293096,307,01/02/2014
F000000020,6389069,5888759,237,01/02/2014
